,label,filename,filepath
5628,Pop Art,Pop Art_aug_0_1894.jpeg,../train_images\Pop Art\Pop Art_aug_0_1894.jpeg
5629,Pop Art,Pop Art_aug_0_1897.jpeg,../train_images\Pop Art\Pop Art_aug_0_1897.jpeg
5630,Pop Art,Pop Art_aug_0_19.jpeg,../train_images\Pop Art\Pop Art_aug_0_19.jpeg
5631,Pop Art,Pop Art_aug_0_1934.jpeg,../train_images\Pop Art\Pop Art_aug_0_1934.jpeg
5632,Pop Art,Pop Art_aug_0_1940.jpeg,../train_images\Pop Art\Pop Art_aug_0_1940.jpeg
5633,Pop Art,Pop Art_aug_0_196.jpeg,../train_images\Pop Art\Pop Art_aug_0_196.jpeg
5634,Pop Art,Pop Art_aug_0_1960.jpeg,../train_images\Pop Art\Pop Art_aug_0_1960.jpeg
5635,Pop Art,Pop Art_aug_0_198.jpeg,../train_images\Pop Art\Pop Art_aug_0_198.jpeg
5636,Pop Art,Pop Art_aug_0_1985.jpeg,../train_images\Pop Art\Pop Art_aug_0_1985.jpeg
5637,Pop Art,Pop Art_aug_0_199.jpeg,../train_images\Pop Art\Pop Art_aug_0_199.jpeg
5638,Pop Art,Pop Art_aug_0_2006.jpeg,../train_images\Pop Art\Pop Art_aug_0_2006.jpeg
5639,Pop Art,Pop Art_aug_0_2013.jpeg,../train_images\Pop Art\Pop Art_aug_0_2013.jpeg
5640,Pop Art,Pop Art_aug_0_202.jpeg,../train_images\Pop Art\Pop Art_aug_0_202.jpeg
5641,Pop Art,Pop Art_aug_0_2021.jpeg,../train_images\Pop Art\Pop Art_aug_0_2021.jpeg
5642,Pop Art,Pop Art_aug_0_2054.jpeg,../train_images\Pop Art\Pop Art_aug_0_2054.jpeg
5643,Pop Art,Pop Art_aug_0_2078.jpeg,../train_images\Pop Art\Pop Art_aug_0_2078.jpeg
5644,Pop Art,Pop Art_aug_0_2085.jpeg,../train_images\Pop Art\Pop Art_aug_0_2085.jpeg
5645,Pop Art,Pop Art_aug_0_2097.jpeg,../train_images\Pop Art\Pop Art_aug_0_2097.jpeg
5646,Pop Art,Pop Art_aug_0_2114.jpeg,../train_images\Pop Art\Pop Art_aug_0_2114.jpeg
5647,Pop Art,Pop Art_aug_0_2119.jpeg,../train_images\Pop Art\Pop Art_aug_0_2119.jpeg
5648,Pop Art,Pop Art_aug_0_2120.jpeg,../train_images\Pop Art\Pop Art_aug_0_2120.jpeg
5649,Pop Art,Pop Art_aug_0_2121.jpeg,../train_images\Pop Art\Pop Art_aug_0_2121.jpeg
5650,Pop Art,Pop Art_aug_0_2128.jpeg,../train_images\Pop Art\Pop Art_aug_0_2128.jpeg
5651,Pop Art,Pop Art_aug_0_2142.jpeg,../train_images\Pop Art\Pop Art_aug_0_2142.jpeg
5652,Pop Art,Pop Art_aug_0_2145.jpeg,../train_images\Pop Art\Pop Art_aug_0_2145.jpeg
5653,Pop Art,Pop Art_aug_0_2146.jpeg,../train_images\Pop Art\Pop Art_aug_0_2146.jpeg
5654,Pop Art,Pop Art_aug_0_2154.jpeg,../train_images\Pop Art\Pop Art_aug_0_2154.jpeg
5655,Pop Art,Pop Art_aug_0_2170.jpeg,../train_images\Pop Art\Pop Art_aug_0_2170.jpeg
5656,Pop Art,Pop Art_aug_0_2190.jpeg,../train_images\Pop Art\Pop Art_aug_0_2190.jpeg
5657,Pop Art,Pop Art_aug_0_2196.jpeg,../train_images\Pop Art\Pop Art_aug_0_2196.jpeg
5658,Pop Art,Pop Art_aug_0_2207.jpeg,../train_images\Pop Art\Pop Art_aug_0_2207.jpeg
5659,Pop Art,Pop Art_aug_0_221.jpeg,../train_images\Pop Art\Pop Art_aug_0_221.jpeg
5660,Pop Art,Pop Art_aug_0_2214.jpeg,../train_images\Pop Art\Pop Art_aug_0_2214.jpeg
5661,Pop Art,Pop Art_aug_0_2220.jpeg,../train_images\Pop Art\Pop Art_aug_0_2220.jpeg
5662,Pop Art,Pop Art_aug_0_2235.jpeg,../train_images\Pop Art\Pop Art_aug_0_2235.jpeg
5663,Pop Art,Pop Art_aug_0_2239.jpeg,../train_images\Pop Art\Pop Art_aug_0_2239.jpeg
5664,Pop Art,Pop Art_aug_0_2240.jpeg,../train_images\Pop Art\Pop Art_aug_0_2240.jpeg
5665,Pop Art,Pop Art_aug_0_2242.jpeg,../train_images\Pop Art\Pop Art_aug_0_2242.jpeg
5666,Pop Art,Pop Art_aug_0_2252.jpeg,../train_images\Pop Art\Pop Art_aug_0_2252.jpeg
5667,Pop Art,Pop Art_aug_0_2260.jpeg,../train_images\Pop Art\Pop Art_aug_0_2260.jpeg
5668,Pop Art,Pop Art_aug_0_2262.jpeg,../train_images\Pop Art\Pop Art_aug_0_2262.jpeg
5669,Pop Art,Pop Art_aug_0_2263.jpeg,../train_images\Pop Art\Pop Art_aug_0_2263.jpeg
5670,Pop Art,Pop Art_aug_0_2265.jpeg,../train_images\Pop Art\Pop Art_aug_0_2265.jpeg
5671,Pop Art,Pop Art_aug_0_2272.jpeg,../train_images\Pop Art\Pop Art_aug_0_2272.jpeg
5672,Pop Art,Pop Art_aug_0_2274.jpeg,../train_images\Pop Art\Pop Art_aug_0_2274.jpeg
5673,Pop Art,Pop Art_aug_0_2282.jpeg,../train_images\Pop Art\Pop Art_aug_0_2282.jpeg
5674,Pop Art,Pop Art_aug_0_2318.jpeg,../train_images\Pop Art\Pop Art_aug_0_2318.jpeg
5675,Pop Art,Pop Art_aug_0_2332.jpeg,../train_images\Pop Art\Pop Art_aug_0_2332.jpeg
5676,Pop Art,Pop Art_aug_0_2336.jpeg,../train_images\Pop Art\Pop Art_aug_0_2336.jpeg
5677,Pop Art,Pop Art_aug_0_2338.jpeg,../train_images\Pop Art\Pop Art_aug_0_2338.jpeg
5678,Pop Art,Pop Art_aug_0_2340.jpeg,../train_images\Pop Art\Pop Art_aug_0_2340.jpeg
5679,Pop Art,Pop Art_aug_0_2350.jpeg,../train_images\Pop Art\Pop Art_aug_0_2350.jpeg
5680,Pop Art,Pop Art_aug_0_2356.jpeg,../train_images\Pop Art\Pop Art_aug_0_2356.jpeg
5681,Pop Art,Pop Art_aug_0_2377.jpeg,../train_images\Pop Art\Pop Art_aug_0_2377.jpeg
5682,Pop Art,Pop Art_aug_0_2385.jpeg,../train_images\Pop Art\Pop Art_aug_0_2385.jpeg
5683,Pop Art,Pop Art_aug_0_2386.jpeg,../train_images\Pop Art\Pop Art_aug_0_2386.jpeg
5684,Pop Art,Pop Art_aug_0_2394.jpeg,../train_images\Pop Art\Pop Art_aug_0_2394.jpeg
5685,Pop Art,Pop Art_aug_0_2396.jpeg,../train_images\Pop Art\Pop Art_aug_0_2396.jpeg
5686,Pop Art,Pop Art_aug_0_2404.jpeg,../train_images\Pop Art\Pop Art_aug_0_2404.jpeg
5687,Pop Art,Pop Art_aug_0_2408.jpeg,../train_images\Pop Art\Pop Art_aug_0_2408.jpeg
5688,Pop Art,Pop Art_aug_0_2439.jpeg,../train_images\Pop Art\Pop Art_aug_0_2439.jpeg
5689,Pop Art,Pop Art_aug_0_2454.jpeg,../train_images\Pop Art\Pop Art_aug_0_2454.jpeg
5690,Pop Art,Pop Art_aug_0_2483.jpeg,../train_images\Pop Art\Pop Art_aug_0_2483.jpeg
5691,Pop Art,Pop Art_aug_0_2529.jpeg,../train_images\Pop Art\Pop Art_aug_0_2529.jpeg
5692,Pop Art,Pop Art_aug_0_2547.jpeg,../train_images\Pop Art\Pop Art_aug_0_2547.jpeg
5693,Pop Art,Pop Art_aug_0_2552.jpeg,../train_images\Pop Art\Pop Art_aug_0_2552.jpeg
5694,Pop Art,Pop Art_aug_0_2555.jpeg,../train_images\Pop Art\Pop Art_aug_0_2555.jpeg
5695,Pop Art,Pop Art_aug_0_2556.jpeg,../train_images\Pop Art\Pop Art_aug_0_2556.jpeg
5696,Pop Art,Pop Art_aug_0_2576.jpeg,../train_images\Pop Art\Pop Art_aug_0_2576.jpeg
5697,Pop Art,Pop Art_aug_0_2586.jpeg,../train_images\Pop Art\Pop Art_aug_0_2586.jpeg
5698,Pop Art,Pop Art_aug_0_259.jpeg,../train_images\Pop Art\Pop Art_aug_0_259.jpeg
5699,Pop Art,Pop Art_aug_0_2603.jpeg,../train_images\Pop Art\Pop Art_aug_0_2603.jpeg
5700,Pop Art,Pop Art_aug_0_263.jpeg,../train_images\Pop Art\Pop Art_aug_0_263.jpeg
5701,Pop Art,Pop Art_aug_0_2637.jpeg,../train_images\Pop Art\Pop Art_aug_0_2637.jpeg
5702,Pop Art,Pop Art_aug_0_2638.jpeg,../train_images\Pop Art\Pop Art_aug_0_2638.jpeg
5703,Pop Art,Pop Art_aug_0_2654.jpeg,../train_images\Pop Art\Pop Art_aug_0_2654.jpeg
5704,Pop Art,Pop Art_aug_0_2659.jpeg,../train_images\Pop Art\Pop Art_aug_0_2659.jpeg
5705,Pop Art,Pop Art_aug_0_2661.jpeg,../train_images\Pop Art\Pop Art_aug_0_2661.jpeg
5706,Pop Art,Pop Art_aug_0_2676.jpeg,../train_images\Pop Art\Pop Art_aug_0_2676.jpeg
5707,Pop Art,Pop Art_aug_0_2678.jpeg,../train_images\Pop Art\Pop Art_aug_0_2678.jpeg
5708,Pop Art,Pop Art_aug_0_2681.jpeg,../train_images\Pop Art\Pop Art_aug_0_2681.jpeg
5709,Pop Art,Pop Art_aug_0_2685.jpeg,../train_images\Pop Art\Pop Art_aug_0_2685.jpeg
5710,Pop Art,Pop Art_aug_0_2690.jpeg,../train_images\Pop Art\Pop Art_aug_0_2690.jpeg
5711,Pop Art,Pop Art_aug_0_270.jpeg,../train_images\Pop Art\Pop Art_aug_0_270.jpeg
5712,Pop Art,Pop Art_aug_0_271.jpeg,../train_images\Pop Art\Pop Art_aug_0_271.jpeg
5713,Pop Art,Pop Art_aug_0_2739.jpeg,../train_images\Pop Art\Pop Art_aug_0_2739.jpeg
5714,Pop Art,Pop Art_aug_0_2740.jpeg,../train_images\Pop Art\Pop Art_aug_0_2740.jpeg
5715,Pop Art,Pop Art_aug_0_2751.jpeg,../train_images\Pop Art\Pop Art_aug_0_2751.jpeg
5716,Pop Art,Pop Art_aug_0_2757.jpeg,../train_images\Pop Art\Pop Art_aug_0_2757.jpeg
5717,Pop Art,Pop Art_aug_0_2762.jpeg,../train_images\Pop Art\Pop Art_aug_0_2762.jpeg
5718,Pop Art,Pop Art_aug_0_2771.jpeg,../train_images\Pop Art\Pop Art_aug_0_2771.jpeg
5719,Pop Art,Pop Art_aug_0_2773.jpeg,../train_images\Pop Art\Pop Art_aug_0_2773.jpeg
5720,Pop Art,Pop Art_aug_0_2783.jpeg,../train_images\Pop Art\Pop Art_aug_0_2783.jpeg
5721,Pop Art,Pop Art_aug_0_2790.jpeg,../train_images\Pop Art\Pop Art_aug_0_2790.jpeg
5722,Pop Art,Pop Art_aug_0_2794.jpeg,../train_images\Pop Art\Pop Art_aug_0_2794.jpeg
5723,Pop Art,Pop Art_aug_0_2813.jpeg,../train_images\Pop Art\Pop Art_aug_0_2813.jpeg
5724,Pop Art,Pop Art_aug_0_2818.jpeg,../train_images\Pop Art\Pop Art_aug_0_2818.jpeg
5725,Pop Art,Pop Art_aug_0_2826.jpeg,../train_images\Pop Art\Pop Art_aug_0_2826.jpeg
5726,Pop Art,Pop Art_aug_0_2828.jpeg,../train_images\Pop Art\Pop Art_aug_0_2828.jpeg
5727,Pop Art,Pop Art_aug_0_2836.jpeg,../train_images\Pop Art\Pop Art_aug_0_2836.jpeg
5728,Pop Art,Pop Art_aug_0_2845.jpeg,../train_images\Pop Art\Pop Art_aug_0_2845.jpeg
5729,Pop Art,Pop Art_aug_0_287.jpeg,../train_images\Pop Art\Pop Art_aug_0_287.jpeg
5730,Pop Art,Pop Art_aug_0_2874.jpeg,../train_images\Pop Art\Pop Art_aug_0_2874.jpeg
5731,Pop Art,Pop Art_aug_0_2880.jpeg,../train_images\Pop Art\Pop Art_aug_0_2880.jpeg
5732,Pop Art,Pop Art_aug_0_2894.jpeg,../train_images\Pop Art\Pop Art_aug_0_2894.jpeg
5733,Pop Art,Pop Art_aug_0_2916.jpeg,../train_images\Pop Art\Pop Art_aug_0_2916.jpeg
5734,Pop Art,Pop Art_aug_0_2922.jpeg,../train_images\Pop Art\Pop Art_aug_0_2922.jpeg
5735,Pop Art,Pop Art_aug_0_2925.jpeg,../train_images\Pop Art\Pop Art_aug_0_2925.jpeg
5736,Pop Art,Pop Art_aug_0_293.jpeg,../train_images\Pop Art\Pop Art_aug_0_293.jpeg
5737,Pop Art,Pop Art_aug_0_2932.jpeg,../train_images\Pop Art\Pop Art_aug_0_2932.jpeg
5738,Pop Art,Pop Art_aug_0_2946.jpeg,../train_images\Pop Art\Pop Art_aug_0_2946.jpeg
5739,Pop Art,Pop Art_aug_0_2969.jpeg,../train_images\Pop Art\Pop Art_aug_0_2969.jpeg
5740,Pop Art,Pop Art_aug_0_2978.jpeg,../train_images\Pop Art\Pop Art_aug_0_2978.jpeg
5741,Pop Art,Pop Art_aug_0_2979.jpeg,../train_images\Pop Art\Pop Art_aug_0_2979.jpeg
5742,Pop Art,Pop Art_aug_0_2981.jpeg,../train_images\Pop Art\Pop Art_aug_0_2981.jpeg
5743,Pop Art,Pop Art_aug_0_2984.jpeg,../train_images\Pop Art\Pop Art_aug_0_2984.jpeg
5744,Pop Art,Pop Art_aug_0_2994.jpeg,../train_images\Pop Art\Pop Art_aug_0_2994.jpeg
5745,Pop Art,Pop Art_aug_0_3007.jpeg,../train_images\Pop Art\Pop Art_aug_0_3007.jpeg
5746,Pop Art,Pop Art_aug_0_3012.jpeg,../train_images\Pop Art\Pop Art_aug_0_3012.jpeg
5747,Pop Art,Pop Art_aug_0_3024.jpeg,../train_images\Pop Art\Pop Art_aug_0_3024.jpeg
5748,Pop Art,Pop Art_aug_0_3055.jpeg,../train_images\Pop Art\Pop Art_aug_0_3055.jpeg
5749,Pop Art,Pop Art_aug_0_3064.jpeg,../train_images\Pop Art\Pop Art_aug_0_3064.jpeg
5750,Pop Art,Pop Art_aug_0_3065.jpeg,../train_images\Pop Art\Pop Art_aug_0_3065.jpeg
5751,Pop Art,Pop Art_aug_0_3072.jpeg,../train_images\Pop Art\Pop Art_aug_0_3072.jpeg
5752,Pop Art,Pop Art_aug_0_3076.jpeg,../train_images\Pop Art\Pop Art_aug_0_3076.jpeg
5753,Pop Art,Pop Art_aug_0_3084.jpeg,../train_images\Pop Art\Pop Art_aug_0_3084.jpeg
5754,Pop Art,Pop Art_aug_0_3088.jpeg,../train_images\Pop Art\Pop Art_aug_0_3088.jpeg
5755,Pop Art,Pop Art_aug_0_3089.jpeg,../train_images\Pop Art\Pop Art_aug_0_3089.jpeg
5756,Pop Art,Pop Art_aug_0_3095.jpeg,../train_images\Pop Art\Pop Art_aug_0_3095.jpeg
5757,Pop Art,Pop Art_aug_0_3104.jpeg,../train_images\Pop Art\Pop Art_aug_0_3104.jpeg
5758,Pop Art,Pop Art_aug_0_3121.jpeg,../train_images\Pop Art\Pop Art_aug_0_3121.jpeg
5759,Pop Art,Pop Art_aug_0_3122.jpeg,../train_images\Pop Art\Pop Art_aug_0_3122.jpeg
5760,Pop Art,Pop Art_aug_0_3143.jpeg,../train_images\Pop Art\Pop Art_aug_0_3143.jpeg
5761,Pop Art,Pop Art_aug_0_3153.jpeg,../train_images\Pop Art\Pop Art_aug_0_3153.jpeg
5762,Pop Art,Pop Art_aug_0_3156.jpeg,../train_images\Pop Art\Pop Art_aug_0_3156.jpeg
5763,Pop Art,Pop Art_aug_0_3168.jpeg,../train_images\Pop Art\Pop Art_aug_0_3168.jpeg
5764,Pop Art,Pop Art_aug_0_318.jpeg,../train_images\Pop Art\Pop Art_aug_0_318.jpeg
5765,Pop Art,Pop Art_aug_0_3182.jpeg,../train_images\Pop Art\Pop Art_aug_0_3182.jpeg
5766,Pop Art,Pop Art_aug_0_3185.jpeg,../train_images\Pop Art\Pop Art_aug_0_3185.jpeg
5767,Pop Art,Pop Art_aug_0_3195.jpeg,../train_images\Pop Art\Pop Art_aug_0_3195.jpeg
5768,Pop Art,Pop Art_aug_0_3196.jpeg,../train_images\Pop Art\Pop Art_aug_0_3196.jpeg
5769,Pop Art,Pop Art_aug_0_3225.jpeg,../train_images\Pop Art\Pop Art_aug_0_3225.jpeg
5770,Pop Art,Pop Art_aug_0_3226.jpeg,../train_images\Pop Art\Pop Art_aug_0_3226.jpeg
5771,Pop Art,Pop Art_aug_0_3237.jpeg,../train_images\Pop Art\Pop Art_aug_0_3237.jpeg
5772,Pop Art,Pop Art_aug_0_3240.jpeg,../train_images\Pop Art\Pop Art_aug_0_3240.jpeg
5773,Pop Art,Pop Art_aug_0_3241.jpeg,../train_images\Pop Art\Pop Art_aug_0_3241.jpeg
5774,Pop Art,Pop Art_aug_0_326.jpeg,../train_images\Pop Art\Pop Art_aug_0_326.jpeg
5775,Pop Art,Pop Art_aug_0_3264.jpeg,../train_images\Pop Art\Pop Art_aug_0_3264.jpeg
5776,Pop Art,Pop Art_aug_0_3265.jpeg,../train_images\Pop Art\Pop Art_aug_0_3265.jpeg
5777,Pop Art,Pop Art_aug_0_3268.jpeg,../train_images\Pop Art\Pop Art_aug_0_3268.jpeg
5778,Pop Art,Pop Art_aug_0_3289.jpeg,../train_images\Pop Art\Pop Art_aug_0_3289.jpeg
5779,Pop Art,Pop Art_aug_0_3316.jpeg,../train_images\Pop Art\Pop Art_aug_0_3316.jpeg
5780,Pop Art,Pop Art_aug_0_3318.jpeg,../train_images\Pop Art\Pop Art_aug_0_3318.jpeg
5781,Pop Art,Pop Art_aug_0_3329.jpeg,../train_images\Pop Art\Pop Art_aug_0_3329.jpeg
5782,Pop Art,Pop Art_aug_0_3332.jpeg,../train_images\Pop Art\Pop Art_aug_0_3332.jpeg
5783,Pop Art,Pop Art_aug_0_3336.jpeg,../train_images\Pop Art\Pop Art_aug_0_3336.jpeg
5784,Pop Art,Pop Art_aug_0_3355.jpeg,../train_images\Pop Art\Pop Art_aug_0_3355.jpeg
5785,Pop Art,Pop Art_aug_0_3361.jpeg,../train_images\Pop Art\Pop Art_aug_0_3361.jpeg
5786,Pop Art,Pop Art_aug_0_3362.jpeg,../train_images\Pop Art\Pop Art_aug_0_3362.jpeg
5787,Pop Art,Pop Art_aug_0_3372.jpeg,../train_images\Pop Art\Pop Art_aug_0_3372.jpeg
5788,Pop Art,Pop Art_aug_0_3376.jpeg,../train_images\Pop Art\Pop Art_aug_0_3376.jpeg
5789,Pop Art,Pop Art_aug_0_3381.jpeg,../train_images\Pop Art\Pop Art_aug_0_3381.jpeg
5790,Pop Art,Pop Art_aug_0_3399.jpeg,../train_images\Pop Art\Pop Art_aug_0_3399.jpeg
5791,Pop Art,Pop Art_aug_0_3418.jpeg,../train_images\Pop Art\Pop Art_aug_0_3418.jpeg
5792,Pop Art,Pop Art_aug_0_3427.jpeg,../train_images\Pop Art\Pop Art_aug_0_3427.jpeg
5793,Pop Art,Pop Art_aug_0_3429.jpeg,../train_images\Pop Art\Pop Art_aug_0_3429.jpeg
5794,Pop Art,Pop Art_aug_0_3430.jpeg,../train_images\Pop Art\Pop Art_aug_0_3430.jpeg
5795,Pop Art,Pop Art_aug_0_3437.jpeg,../train_images\Pop Art\Pop Art_aug_0_3437.jpeg
5796,Pop Art,Pop Art_aug_0_3439.jpeg,../train_images\Pop Art\Pop Art_aug_0_3439.jpeg
5797,Pop Art,Pop Art_aug_0_344.jpeg,../train_images\Pop Art\Pop Art_aug_0_344.jpeg
5798,Pop Art,Pop Art_aug_0_3442.jpeg,../train_images\Pop Art\Pop Art_aug_0_3442.jpeg
5799,Pop Art,Pop Art_aug_0_3447.jpeg,../train_images\Pop Art\Pop Art_aug_0_3447.jpeg
5800,Pop Art,Pop Art_aug_0_3486.jpeg,../train_images\Pop Art\Pop Art_aug_0_3486.jpeg
5801,Pop Art,Pop Art_aug_0_351.jpeg,../train_images\Pop Art\Pop Art_aug_0_351.jpeg
5802,Pop Art,Pop Art_aug_0_3513.jpeg,../train_images\Pop Art\Pop Art_aug_0_3513.jpeg
5803,Pop Art,Pop Art_aug_0_352.jpeg,../train_images\Pop Art\Pop Art_aug_0_352.jpeg
5804,Pop Art,Pop Art_aug_0_3520.jpeg,../train_images\Pop Art\Pop Art_aug_0_3520.jpeg
5805,Pop Art,Pop Art_aug_0_353.jpeg,../train_images\Pop Art\Pop Art_aug_0_353.jpeg
5806,Pop Art,Pop Art_aug_0_3535.jpeg,../train_images\Pop Art\Pop Art_aug_0_3535.jpeg
5807,Pop Art,Pop Art_aug_0_356.jpeg,../train_images\Pop Art\Pop Art_aug_0_356.jpeg
5808,Pop Art,Pop Art_aug_0_3574.jpeg,../train_images\Pop Art\Pop Art_aug_0_3574.jpeg
5809,Pop Art,Pop Art_aug_0_3578.jpeg,../train_images\Pop Art\Pop Art_aug_0_3578.jpeg
5810,Pop Art,Pop Art_aug_0_3588.jpeg,../train_images\Pop Art\Pop Art_aug_0_3588.jpeg
5811,Pop Art,Pop Art_aug_0_3617.jpeg,../train_images\Pop Art\Pop Art_aug_0_3617.jpeg
5812,Pop Art,Pop Art_aug_0_3618.jpeg,../train_images\Pop Art\Pop Art_aug_0_3618.jpeg
5813,Pop Art,Pop Art_aug_0_3629.jpeg,../train_images\Pop Art\Pop Art_aug_0_3629.jpeg
5814,Pop Art,Pop Art_aug_0_3637.jpeg,../train_images\Pop Art\Pop Art_aug_0_3637.jpeg
5815,Pop Art,Pop Art_aug_0_3651.jpeg,../train_images\Pop Art\Pop Art_aug_0_3651.jpeg
5816,Pop Art,Pop Art_aug_0_3652.jpeg,../train_images\Pop Art\Pop Art_aug_0_3652.jpeg
5817,Pop Art,Pop Art_aug_0_3653.jpeg,../train_images\Pop Art\Pop Art_aug_0_3653.jpeg
5818,Pop Art,Pop Art_aug_0_3656.jpeg,../train_images\Pop Art\Pop Art_aug_0_3656.jpeg
5819,Pop Art,Pop Art_aug_0_3670.jpeg,../train_images\Pop Art\Pop Art_aug_0_3670.jpeg
5820,Pop Art,Pop Art_aug_0_3675.jpeg,../train_images\Pop Art\Pop Art_aug_0_3675.jpeg
5821,Pop Art,Pop Art_aug_0_3679.jpeg,../train_images\Pop Art\Pop Art_aug_0_3679.jpeg
5822,Pop Art,Pop Art_aug_0_3697.jpeg,../train_images\Pop Art\Pop Art_aug_0_3697.jpeg
5823,Pop Art,Pop Art_aug_0_3702.jpeg,../train_images\Pop Art\Pop Art_aug_0_3702.jpeg
5824,Pop Art,Pop Art_aug_0_3717.jpeg,../train_images\Pop Art\Pop Art_aug_0_3717.jpeg
5825,Pop Art,Pop Art_aug_0_3732.jpeg,../train_images\Pop Art\Pop Art_aug_0_3732.jpeg
5826,Pop Art,Pop Art_aug_0_3745.jpeg,../train_images\Pop Art\Pop Art_aug_0_3745.jpeg
5827,Pop Art,Pop Art_aug_0_3753.jpeg,../train_images\Pop Art\Pop Art_aug_0_3753.jpeg
5828,Pop Art,Pop Art_aug_0_3756.jpeg,../train_images\Pop Art\Pop Art_aug_0_3756.jpeg
5829,Pop Art,Pop Art_aug_0_3770.jpeg,../train_images\Pop Art\Pop Art_aug_0_3770.jpeg
5830,Pop Art,Pop Art_aug_0_3771.jpeg,../train_images\Pop Art\Pop Art_aug_0_3771.jpeg
5831,Pop Art,Pop Art_aug_0_3779.jpeg,../train_images\Pop Art\Pop Art_aug_0_3779.jpeg
5832,Pop Art,Pop Art_aug_0_3796.jpeg,../train_images\Pop Art\Pop Art_aug_0_3796.jpeg
5833,Pop Art,Pop Art_aug_0_3825.jpeg,../train_images\Pop Art\Pop Art_aug_0_3825.jpeg
5834,Pop Art,Pop Art_aug_0_3844.jpeg,../train_images\Pop Art\Pop Art_aug_0_3844.jpeg
5835,Pop Art,Pop Art_aug_0_3865.jpeg,../train_images\Pop Art\Pop Art_aug_0_3865.jpeg
5836,Pop Art,Pop Art_aug_0_3887.jpeg,../train_images\Pop Art\Pop Art_aug_0_3887.jpeg
5837,Pop Art,Pop Art_aug_0_3888.jpeg,../train_images\Pop Art\Pop Art_aug_0_3888.jpeg
5838,Pop Art,Pop Art_aug_0_3896.jpeg,../train_images\Pop Art\Pop Art_aug_0_3896.jpeg
5839,Pop Art,Pop Art_aug_0_3899.jpeg,../train_images\Pop Art\Pop Art_aug_0_3899.jpeg
5840,Pop Art,Pop Art_aug_0_3901.jpeg,../train_images\Pop Art\Pop Art_aug_0_3901.jpeg
5841,Pop Art,Pop Art_aug_0_3902.jpeg,../train_images\Pop Art\Pop Art_aug_0_3902.jpeg
5842,Pop Art,Pop Art_aug_0_3941.jpeg,../train_images\Pop Art\Pop Art_aug_0_3941.jpeg
5843,Pop Art,Pop Art_aug_0_3953.jpeg,../train_images\Pop Art\Pop Art_aug_0_3953.jpeg
5844,Pop Art,Pop Art_aug_0_3959.jpeg,../train_images\Pop Art\Pop Art_aug_0_3959.jpeg
5845,Pop Art,Pop Art_aug_0_3968.jpeg,../train_images\Pop Art\Pop Art_aug_0_3968.jpeg
5846,Pop Art,Pop Art_aug_0_3977.jpeg,../train_images\Pop Art\Pop Art_aug_0_3977.jpeg
5847,Pop Art,Pop Art_aug_0_3982.jpeg,../train_images\Pop Art\Pop Art_aug_0_3982.jpeg
5848,Pop Art,Pop Art_aug_0_4001.jpeg,../train_images\Pop Art\Pop Art_aug_0_4001.jpeg
5849,Pop Art,Pop Art_aug_0_4028.jpeg,../train_images\Pop Art\Pop Art_aug_0_4028.jpeg
5850,Pop Art,Pop Art_aug_0_4059.jpeg,../train_images\Pop Art\Pop Art_aug_0_4059.jpeg
5851,Pop Art,Pop Art_aug_0_4099.jpeg,../train_images\Pop Art\Pop Art_aug_0_4099.jpeg
5852,Pop Art,Pop Art_aug_0_4105.jpeg,../train_images\Pop Art\Pop Art_aug_0_4105.jpeg
5853,Pop Art,Pop Art_aug_0_4123.jpeg,../train_images\Pop Art\Pop Art_aug_0_4123.jpeg
5854,Pop Art,Pop Art_aug_0_4132.jpeg,../train_images\Pop Art\Pop Art_aug_0_4132.jpeg
5855,Pop Art,Pop Art_aug_0_414.jpeg,../train_images\Pop Art\Pop Art_aug_0_414.jpeg
5856,Pop Art,Pop Art_aug_0_4143.jpeg,../train_images\Pop Art\Pop Art_aug_0_4143.jpeg
5857,Pop Art,Pop Art_aug_0_4152.jpeg,../train_images\Pop Art\Pop Art_aug_0_4152.jpeg
5858,Pop Art,Pop Art_aug_0_4158.jpeg,../train_images\Pop Art\Pop Art_aug_0_4158.jpeg
5859,Pop Art,Pop Art_aug_0_4161.jpeg,../train_images\Pop Art\Pop Art_aug_0_4161.jpeg
5860,Pop Art,Pop Art_aug_0_4180.jpeg,../train_images\Pop Art\Pop Art_aug_0_4180.jpeg
5861,Pop Art,Pop Art_aug_0_4181.jpeg,../train_images\Pop Art\Pop Art_aug_0_4181.jpeg
5862,Pop Art,Pop Art_aug_0_4195.jpeg,../train_images\Pop Art\Pop Art_aug_0_4195.jpeg
5863,Pop Art,Pop Art_aug_0_4196.jpeg,../train_images\Pop Art\Pop Art_aug_0_4196.jpeg
5864,Pop Art,Pop Art_aug_0_4220.jpeg,../train_images\Pop Art\Pop Art_aug_0_4220.jpeg
5865,Pop Art,Pop Art_aug_0_4223.jpeg,../train_images\Pop Art\Pop Art_aug_0_4223.jpeg
5866,Pop Art,Pop Art_aug_0_4226.jpeg,../train_images\Pop Art\Pop Art_aug_0_4226.jpeg
5867,Pop Art,Pop Art_aug_0_4238.jpeg,../train_images\Pop Art\Pop Art_aug_0_4238.jpeg
5868,Pop Art,Pop Art_aug_0_4242.jpeg,../train_images\Pop Art\Pop Art_aug_0_4242.jpeg
